tarih,hisse,kat,baseline_tl,kum_ciro_tl,tetik_bar,tetik_saat,giris,mfe_gun_kalan_%,mae_gun_kalan_%,kapanis_gun_%,mfe_5g_%,mae_5g_%,mfe_t1,mae_t1,kapanis_t1,mfe_t2,mae_t2,kapanis_t2,mfe_t3,mae_t3,kapanis_t3,mfe_t5,mae_t5,kapanis_t5
2026-05-18,GEDIK,9.44,46738880.0,441020883.0,1,2026-05-18 10:00,7.61,0.79,-6.31,0.79,5.78,-22.47,5.78,-9.2,-9.2,-10.64,-18.27,-18.27,-15.64,-22.47,-19.58,-17.21,-19.84,-19.32
2026-05-20,GEDIK,5.63,71082103.0,400186327.0,2,2026-05-20 11:00,7.08,10.31,-2.4,-2.4,10.31,-16.67,-3.95,-12.15,-12.15,-9.32,-16.67,-13.56,-9.18,-14.69,-11.58,-6.21,-12.99,-10.88
2025-03-14,GEDZA,5.63,29904757.0,168485322.0,2,2025-03-14 11:00,28.68,1.67,-1.88,-1.74,1.67,-23.01,-0.07,-7.95,-7.81,-1.19,-10.67,-4.53,-8.16,-14.02,-14.02,-14.57,-23.01,-22.25
2025-12-25,GEDZA,5.64,12078613.0,68167842.0,3,2025-12-25 12:00,29.24,2.19,-6.63,-6.63,2.53,-7.66,0.55,-7.66,-2.94,2.53,-2.74,-1.09,0.21,-3.28,-2.19,-2.74,-5.06,-2.87
2024-09-13,GENTS,6.09,7656783.0,46664850.0,2,2024-09-13 11:00,3.412,1.99,-6.21,-2.81,1.99,-6.21,-1.29,-5.74,-5.51,-1.88,-5.04,-4.57,-2.23,-5.51,-5.51,-3.75,-5.51,-5.51
2026-04-06,GEREL,5.57,94961783.0,528558502.0,2,2026-04-06 11:00,33.02,0.0,-0.73,0.0,17.2,-1.57,5.75,-1.57,2.48,11.45,1.82,10.54,12.05,3.94,7.75,17.2,9.33,14.9
2025-12-18,GIPTA,5.81,392577318.0,2281640951.0,3,2025-12-18 12:00,70.15,8.27,-4.35,-4.35,38.49,-13.9,5.2,-13.9,5.2,15.68,5.77,15.68,27.23,15.04,27.23,32.86,14.04,17.61
2024-11-19,GLBMD,6.1,14056921.0,85753243.0,2,2024-11-19 11:00,12.93,2.4,-1.39,-1.01,3.63,-8.82,3.63,-4.33,-1.78,0.62,-5.57,-4.33,-2.94,-7.04,-5.96,-4.49,-7.97,-6.73
2026-04-07,GLRMK,6.42,735624004.0,4719481278.0,3,2026-04-07 12:00,202.9,1.68,-3.6,-0.89,28.63,-3.6,9.02,1.38,9.02,19.91,13.5,19.76,28.63,17.4,18.53,17.64,10.94,11.48
2024-08-15,GLRYH,7.03,26066795.0,183336700.0,3,2024-08-15 12:00,2.8393,2.79,-3.62,-0.74,17.34,-6.24,9.04,-4.35,9.04,17.34,5.18,5.18,9.29,-2.55,-2.47,3.53,-6.24,-0.25
2025-10-02,GLYHO,5.43,191243422.0,1038925419.0,2,2025-10-02 11:00,8.61,3.95,-1.86,1.39,14.87,-1.86,5.69,0.7,3.83,5.23,2.09,3.83,14.17,3.72,14.17,12.43,4.76,11.15
2024-09-20,GMTAS,6.81,13950887.0,94949484.0,1,2024-09-20 10:00,5.0081,1.59,-3.08,1.59,10.53,-3.08,10.53,-1.79,7.35,7.65,1.19,3.08,3.38,-1.19,-0.7,1.29,-1.89,-1.29
2025-03-03,GMTAS,5.49,12295314.0,67526985.0,1,2025-03-03 10:00,6.3509,0.0,-8.61,-3.68,5.64,-9.16,-0.55,-7.91,-6.34,0.23,-9.16,-4.15,-3.29,-7.05,-5.25,5.64,-3.92,3.13
2025-09-29,GMTAS,5.37,32379513.0,173778932.0,2,2025-09-29 11:00,15.7157,0.95,-2.59,0.95,31.96,-2.59,11.01,6.01,11.01,22.09,13.04,17.22,21.65,11.27,20.0,30.57,14.05,14.05
2025-10-01,GMTAS,5.04,56513781.0,284707445.0,3,2025-10-01 12:00,19.0578,0.68,-6.78,-3.34,13.78,-8.25,0.31,-8.25,-1.04,8.82,-3.65,4.49,7.67,-5.95,-5.95,13.78,9.55,13.78
2025-03-12,GOKNR,5.07,89241561.0,452081594.0,3,2025-03-12 12:00,25.18,0.64,-2.62,-1.43,2.86,-13.5,0.48,-2.86,-1.35,2.86,-1.11,1.51,1.75,-2.78,-1.75,-7.94,-13.5,-12.31
2026-05-18,GOKNR,5.01,160958661.0,806710350.0,2,2026-05-18 11:00,25.06,0.56,-5.91,-4.39,0.96,-14.05,-0.16,-5.03,-4.63,-3.51,-12.21,-12.21,-7.98,-14.05,-8.22,0.96,-2.55,-2.0
2025-04-30,GOODY,5.97,20448654.0,122173735.0,1,2025-04-30 10:00,17.49,2.06,-5.43,-5.43,5.26,-5.77,2.63,-5.03,-0.17,5.26,-2.97,-2.69,-2.29,-4.29,-3.6,-2.0,-5.77,-3.03
2025-10-24,GOODY,5.14,19396839.0,99703085.0,2,2025-10-24 11:00,16.35,1.35,-2.32,0.24,2.51,-2.75,2.51,-1.53,-1.35,-0.98,-2.75,-2.63,-0.61,-2.14,-1.77,1.59,-1.04,1.41
2026-03-27,GOODY,16.83,12306177.0,207079298.0,1,2026-03-27 10:00,15.65,4.47,-7.67,-6.2,4.47,-8.31,-1.98,-7.22,-3.32,-1.28,-7.09,-5.3,-2.81,-5.5,-3.07,-3.77,-8.31,-7.8
2025-06-30,GRSEL,8.83,262722427.0,2319308468.0,1,2025-06-30 10:00,284.5,4.57,-2.99,0.53,7.91,-2.99,6.15,0.53,5.18,7.91,2.99,3.69,6.41,2.2,4.13,-0.18,-2.72,-1.67
2024-12-12,GSDDE,5.39,35509041.0,191482684.0,2,2024-12-12 11:00,11.25,2.58,-0.36,0.0,2.58,-17.87,0.71,-3.29,-2.49,0.27,-3.38,-2.4,-2.4,-12.09,-12.09,-14.49,-17.87,-17.33
2026-05-06,GSDDE,7.46,24470583.0,182430056.0,1,2026-05-06 10:00,17.4,0.0,-4.77,0.0,8.51,-19.6,8.51,-6.21,-4.02,0.57,-13.62,-10.8,-6.95,-14.83,-14.31,-11.61,-19.25,-11.61
2026-05-07,GSDDE,6.41,42825862.0,274495870.0,2,2026-05-07 11:00,17.64,2.95,-7.48,-5.33,2.95,-21.49,-0.79,-14.8,-12.02,-8.22,-15.99,-15.48,-11.11,-20.69,-20.69,-9.3,-21.49,-21.49
2026-05-06,GSDHO,5.29,59831376.0,316704513.0,2,2026-05-06 11:00,6.01,0.0,-4.16,-2.5,0.0,-15.64,-1.33,-7.32,-6.49,-5.49,-9.15,-7.32,-4.49,-7.65,-7.32,-5.99,-11.15,-10.15
2025-04-07,GUNDG,6.5,40686582.0,264545415.0,2,2025-04-07 11:00,58.2,1.46,-6.7,-1.63,3.26,-9.79,0.34,-5.67,-2.92,3.26,-4.64,-1.37,1.46,-5.15,-5.15,-5.58,-8.76,-7.22
2025-10-22,GUNDG,6.69,149704245.0,1001740249.0,2,2025-10-22 11:00,99.65,0.0,-9.83,-8.58,10.09,-11.74,-6.87,-11.74,-9.68,-0.65,-10.69,-0.65,9.28,1.35,4.47,5.87,-0.25,0.35
2025-11-20,GZNMI,6.36,98167843.0,624103717.0,2,2025-11-20 11:00,101.4,0.0,0.0,0.0,0.0,-39.79,-18.93,-18.93,-18.93,-10.85,-27.02,-27.02,-28.11,-34.32,-34.32,-29.14,-34.91,-32.69
2025-11-25,GZNMI,5.24,115076274.0,603193519.0,3,2025-11-25 12:00,79.0,3.16,-6.33,-6.33,3.73,-22.72,-7.72,-15.7,-15.7,-8.48,-22.72,-14.49,-9.05,-16.46,-13.61,3.73,-8.1,-5.0
2025-02-10,HDFGS,5.32,64355384.0,342085465.0,2,2025-02-10 11:00,1.7805,1.84,-1.38,1.84,17.51,-11.06,11.98,3.23,10.14,17.51,1.38,2.3,8.29,-7.83,-7.83,-4.15,-7.37,-5.99
2025-01-06,HEDEF,5.68,13146382.0,74643147.0,2,2025-01-06 11:00,2.8072,0.0,-3.7,0.0,12.73,-10.88,9.03,-1.16,-0.46,6.25,-6.25,-5.09,-2.78,-8.33,-6.71,12.73,3.24,9.95
2025-01-07,HEDEF,6.16,15692328.0,96605223.0,3,2025-01-07 12:00,2.8657,4.76,-2.72,-2.49,10.43,-12.7,4.08,-8.16,-7.03,-4.76,-10.2,-8.62,0.45,-12.7,0.45,7.71,-2.04,-1.36
2025-09-19,HEDEF,8.01,123350275.0,987818140.0,3,2025-09-19 12:00,23.6274,0.0,-0.99,0.0,43.01,-0.99,9.96,0.39,9.96,20.9,10.18,20.9,32.95,20.9,32.95,43.01,21.23,37.35
2024-07-31,HKTM,5.02,35418706.0,177858189.0,3,2024-07-31 12:00,19.72,3.04,-3.5,3.04,13.29,-15.11,13.29,3.45,3.85,2.74,-6.19,-5.73,-7.15,-15.11,-13.29,4.87,-4.46,4.87
2026-02-06,HKTM,5.12,43254603.0,221400322.0,1,2026-02-06 10:00,14.63,2.19,-6.84,-2.94,2.19,-10.32,-0.21,-5.19,-4.51,-3.21,-6.9,-6.9,-5.88,-9.09,-9.02,-6.15,-10.32,-9.16
2025-01-27,HLGYO,7.85,100476005.0,788368372.0,1,2025-01-27 10:00,2.99,0.64,-6.09,0.64,0.64,-11.54,0.64,-6.41,-6.09,-4.49,-8.33,-8.01,-6.41,-9.29,-8.33,-8.97,-11.54,-10.58
2026-06-02,HRKET,5.59,149881273.0,837678957.0,3,2026-06-02 12:00,104.1,1.92,-9.94,1.92,26.8,-9.94,12.1,3.27,12.1,20.75,6.53,18.73,26.8,16.71,19.69,,,
2024-10-08,HUBVC,5.63,11134842.0,62664200.0,3,2024-10-08 12:00,2.27,2.42,-3.63,-2.2,2.42,-11.89,0.99,-7.38,-5.18,1.87,-6.06,-3.08,0.66,-6.39,-6.39,-4.3,-8.26,-7.27
2025-03-11,HUNER,5.56,51860825.0,288334100.0,2,2025-03-11 11:00,4.21,1.43,-4.51,-2.61,8.08,-8.08,-2.14,-8.08,-5.46,-1.43,-5.7,-1.66,1.9,-3.56,0.24,4.28,0.0,2.61
2024-07-16,ICBCT,5.1,19492926.0,99498814.0,3,2024-07-16 12:00,15.94,3.26,-3.45,-3.45,8.47,-5.08,3.95,-5.08,2.38,8.47,2.26,2.82,5.77,-0.25,0.31,-0.56,-2.7,-2.2
2026-05-26,ICBCT,6.25,62641085.0,391206902.0,1,2026-05-26 10:30,25.32,5.85,-7.19,2.69,5.85,-20.54,2.69,-7.58,-7.58,-3.63,-11.61,-9.24,-6.64,-14.61,-6.64,-12.64,-20.54,-18.56
2024-07-11,ICUGS,5.05,11350734.0,57277575.0,3,2024-07-11 12:00,3.172,0.0,-3.03,0.0,24.97,-7.63,9.96,-1.58,-0.88,4.35,-6.05,-6.05,3.34,-7.63,3.34,24.97,14.12,18.54
2024-07-12,ICUGS,5.44,14054889.0,76513283.0,3,2024-07-12 12:00,3.316,1.63,-5.85,-5.19,21.23,-11.64,-0.18,-10.13,-10.13,-1.15,-11.64,-1.15,8.69,4.46,8.69,21.23,11.1,14.6
2025-02-25,ICUGS,5.53,33348573.0,184494309.0,2,2025-02-25 11:00,4.696,0.34,0.0,0.0,0.34,-37.82,-5.88,-9.97,-9.97,-13.12,-18.95,-18.95,-20.14,-27.04,-27.04,-32.07,-37.82,-37.82
2025-02-28,ICUGS,5.07,54217636.0,275034927.0,3,2025-02-28 12:00,3.562,5.28,-3.82,-3.82,5.28,-27.01,-2.86,-13.42,-13.42,-10.44,-18.02,-18.02,-16.62,-26.22,-26.22,-21.0,-25.66,-25.15
2026-04-02,ICUGS,6.0,67796035.0,406811072.0,3,2026-04-02 12:00,3.63,2.48,-6.61,-5.51,2.75,-13.22,2.75,-5.79,-1.93,1.93,-4.41,-3.58,-3.58,-13.22,-13.22,2.75,-8.26,-0.83
2025-12-22,IDGYO,5.11,5122101.0,26154198.0,3,2025-12-22 12:00,3.56,3.09,-4.21,-1.97,14.33,-8.15,7.02,-8.15,4.21,6.18,0.56,4.21,12.92,0.28,12.08,9.55,-1.4,3.65
2025-01-30,IHAAS,5.31,36309625.0,192928467.0,2,2025-01-30 11:00,20.1,5.57,-3.23,5.57,13.93,-14.43,13.93,-4.98,-4.98,4.28,-8.36,-6.92,-1.79,-7.96,-7.71,-8.21,-14.43,-12.44
2025-03-18,IHAAS,5.28,43730273.0,230682526.0,3,2025-03-18 12:00,23.64,0.93,-11.17,-9.48,0.93,-23.86,-12.94,-18.53,-18.53,-10.41,-18.57,-10.41,-6.68,-19.33,-19.33,-15.48,-19.42,-17.3
2026-01-19,IHAAS,5.12,28195164.0,144252202.0,3,2026-01-19 12:00,42.64,5.35,-1.36,4.69,44.7,-1.36,15.15,3.19,15.15,26.64,16.79,26.64,37.9,28.99,31.21,44.7,33.44,36.84
2024-11-05,IHEVA,5.26,15956150.0,83885210.0,3,2024-11-05 12:00,2.2,3.18,-0.45,2.27,20.0,-0.91,10.45,3.18,7.73,9.09,0.45,1.36,7.27,-0.91,2.73,20.0,10.0,12.73
2024-11-07,IHLAS,5.32,40456571.0,215376113.0,2,2024-11-07 11:00,1.26,0.0,-3.17,0.0,57.94,-3.17,9.52,5.56,9.52,19.84,15.08,19.84,31.75,30.16,31.75,57.94,34.92,44.44
2024-11-13,IHLAS,5.03,61967705.0,311770447.0,1,2024-11-13 10:00,1.74,4.6,-6.32,4.6,35.06,-6.32,14.37,-2.3,4.6,8.05,-1.15,2.3,12.07,-1.15,12.07,35.06,24.14,35.06
2024-11-14,IHLAS,5.15,87850086.0,452516012.0,2,2024-11-14 11:00,1.96,1.53,-13.27,-7.14,31.63,-13.27,-4.08,-12.24,-9.18,-0.51,-12.24,-0.51,9.18,4.08,9.18,31.63,20.92,31.63
2025-01-10,IHLAS,5.27,172432046.0,908750383.0,2,2025-01-10 11:00,3.73,7.51,0.0,0.0,7.51,-10.72,-0.8,-7.24,-7.24,-0.27,-8.31,-4.56,-3.22,-10.46,-8.85,-6.43,-9.65,-9.12
2024-11-07,IHLGM,8.99,22704356.0,204005671.0,1,2024-11-07 10:00,1.35,9.63,-1.48,0.0,31.85,-4.44,3.7,-4.44,0.0,9.63,0.0,9.63,20.0,9.63,20.0,29.63,13.33,13.33
2024-11-13,IHLGM,5.02,66202611.0,332183461.0,2,2024-11-13 11:00,1.72,3.49,-7.56,-1.16,9.88,-18.02,1.74,-11.05,-11.05,-11.05,-18.02,-15.7,-7.56,-16.86,-7.56,9.88,0.0,2.91
2026-04-22,IHLGM,5.05,43544305.0,219684344.0,2,2026-04-22 11:00,2.25,2.67,-2.22,-0.89,10.22,-4.0,8.89,-4.0,6.67,10.22,3.56,3.56,8.0,2.22,2.67,0.89,-1.33,-0.44
2025-11-05,IHYAY,5.23,34210558.0,179022388.0,3,2025-11-05 12:00,2.69,2.23,-1.49,0.37,2.23,-15.61,2.23,-3.72,-3.72,-1.12,-4.09,-4.09,-3.35,-8.55,-8.55,-10.78,-14.13,-13.38
2024-11-12,IMASM,6.27,28335110.0,177562660.0,2,2024-11-12 11:00,2.86,0.0,-5.59,-3.85,12.59,-8.39,-3.15,-8.39,-6.99,-4.9,-7.69,-6.64,2.45,-3.85,2.45,10.14,2.8,6.29
2024-11-18,IMASM,5.35,49392315.0,264205773.0,3,2024-11-18 12:00,3.07,2.28,-1.63,-0.98,5.54,-4.23,2.61,-4.23,-0.98,5.54,-3.91,-3.91,0.98,-3.91,-0.98,-0.33,-3.26,-2.93
2025-02-25,IMASM,11.27,25966308.0,292555997.0,1,2025-02-25 10:00,2.85,5.26,-12.28,-11.58,5.26,-17.89,-7.02,-14.04,-13.33,-9.12,-15.44,-14.39,-12.98,-15.44,-15.44,-14.74,-17.89,-17.19
2025-03-10,INGRM,6.15,18259804.0,112322049.0,1,2025-03-10 10:00,438.25,10.61,-4.34,-2.17,10.61,-4.34,4.96,-2.22,-1.37,4.73,-3.71,-1.2,-0.06,-2.51,-1.65,0.4,-2.45,-0.4
2026-01-20,INGRM,5.0,14932088.0,74661591.0,3,2026-01-20 12:00,473.75,1.42,-7.65,-6.39,8.07,-7.65,2.96,-7.65,2.96,8.07,2.01,2.59,4.49,-2.37,-1.11,-3.11,-7.6,-7.18
2022-07-29,INTEK,6.84,189737.0,1297532.0,2,2022-07-29 13:00,38.56,0.0,0.0,0.0,0.26,-9.18,0.26,-5.96,-5.96,-3.53,-5.39,-5.39,0.0,-9.18,-1.97,-2.85,-6.64,-2.85
2022-09-29,INTEK,5.44,334929.0,1823071.0,3,2022-09-29 17:00,42.68,0.0,0.0,0.0,9.98,-2.76,9.98,9.98,9.98,9.98,2.16,7.5,5.67,0.66,0.66,0.8,-1.59,0.8
2022-11-23,INTEK,5.37,615847.0,3307802.0,1,2022-11-23 12:00,75.6,0.0,-2.78,0.0,60.71,-2.78,9.99,9.99,9.99,20.97,20.97,20.97,32.94,32.94,32.94,60.71,46.83,46.83
2022-11-24,INTEK,5.82,886112.0,5158377.0,1,2022-11-24 12:00,83.15,0.0,0.0,0.0,46.84,0.0,9.98,9.98,9.98,20.87,20.87,20.87,32.89,32.89,32.89,46.84,46.84,46.84
2022-11-30,INTEK,5.0,1310389.0,6558471.0,3,2022-11-30 17:00,111.0,0.0,0.0,0.0,46.31,0.0,10.0,10.0,10.0,20.99,20.99,20.99,33.06,33.06,33.06,18.92,7.84,7.84
2022-12-27,INTEK,19.3,2572632.0,49663603.0,2,2022-12-27 13:00,153.1,0.0,0.0,0.0,37.03,-0.07,9.99,4.51,9.41,20.31,11.04,11.04,22.14,-0.07,22.14,37.03,35.21,35.21
2024-04-19,INTEK,5.09,11068848.0,56287984.0,3,2024-04-19 17:00,601.5,2.99,0.0,2.99,49.63,0.0,13.22,13.22,13.22,24.52,24.52,24.52,36.91,24.52,36.91,49.63,38.57,49.63
2024-09-27,INVEO,5.38,20452934.0,110101131.0,3,2024-09-27 12:00,8.58,1.86,-7.93,-6.41,1.86,-16.43,-2.21,-8.74,-5.01,-5.01,-12.0,-9.56,-10.49,-14.92,-14.92,-13.4,-16.43,-14.69
2025-05-16,INVEO,5.32,10449462.0,55561331.0,2,2025-05-16 11:00,6.65,0.0,-4.81,0.0,20.3,-6.62,9.92,3.61,9.92,20.3,0.75,0.75,7.52,-1.5,1.2,1.5,-6.62,-4.81
2025-05-20,INVEO,6.43,13075581.0,84094948.0,1,2025-05-20 10:00,7.31,0.0,-5.75,0.0,9.44,-16.14,9.44,-8.34,-8.34,-2.19,-10.4,-7.93,-5.06,-11.35,-10.94,-12.31,-16.14,-16.01
2025-05-21,INVEO,7.49,17973062.0,134688763.0,1,2025-05-21 10:00,7.81,2.43,-14.21,-14.21,2.43,-23.82,-8.45,-16.13,-13.83,-11.14,-17.03,-16.65,-13.57,-20.49,-18.95,-20.74,-23.82,-23.69
2026-05-15,INVEO,5.83,55363219.0,322944980.0,1,2026-05-15 10:00,9.09,5.83,-4.84,-2.86,5.83,-21.01,4.51,-2.86,2.2,3.96,-7.92,-7.92,-6.27,-16.94,-16.94,-10.78,-16.39,-12.43
2024-11-27,INVES,5.04,3741575.0,18859558.0,2,2024-11-27 11:00,336.0,3.65,-3.94,-0.52,3.65,-6.1,-0.6,-4.76,-3.57,0.67,-6.1,-0.89,-0.37,-2.68,-0.45,0.07,-2.01,-0.97
2025-01-31,INVES,5.26,9558421.0,50302452.0,1,2025-01-31 10:00,228.7,4.85,-7.78,-7.74,4.85,-19.76,-8.18,-14.25,-13.99,-12.16,-15.61,-15.61,-10.8,-15.83,-15.17,-17.36,-19.76,-19.15
2026-03-03,INVES,5.23,29174241.0,152533603.0,3,2026-03-03 12:00,279.75,0.0,-2.77,0.0,31.72,-2.77,8.85,0.27,7.24,16.18,5.45,14.39,19.75,10.1,19.75,25.29,16.44,19.03
2023-03-20,ISBIR,5.15,1790677.0,9216740.0,2,2023-03-20 13:00,72.25,0.0,-0.14,-0.14,5.19,-3.18,-1.18,-1.73,-1.73,-2.08,-3.18,-3.11,0.83,-2.49,0.21,5.19,-0.35,-0.35
2025-03-12,ISBIR,5.48,1794080.0,9838215.0,3,2025-03-12 17:00,89.0,1.12,0.0,1.12,2.25,-14.55,2.25,-1.52,-1.52,-1.57,-4.49,-3.37,-1.69,-4.61,-4.61,-6.85,-14.55,-14.55
2021-05-20,ISBTR,5.19,243813.0,1264448.0,2,2021-05-20 17:00,6958.9898,0.0,-0.28,-0.28,0.0,-11.82,-1.22,-9.39,-9.39,-9.12,-9.39,-9.12,-9.17,-10.0,-10.0,-10.0,-10.56,-10.56
2021-11-25,ISBTR,6.2,231116.0,1431941.0,3,2021-11-25 17:00,5797.3363,0.0,0.0,0.0,50.03,0.0,2.47,0.0,2.47,12.72,11.26,12.72,23.99,21.5,23.99,50.03,50.03,50.03
2021-12-02,ISBTR,5.33,474933.0,2531073.0,1,2021-12-02 12:00,8697.8461,0.0,0.0,0.0,10.0,-21.94,10.0,0.0,0.0,0.0,-0.48,-0.48,-2.43,-10.43,-10.43,-19.38,-21.94,-19.38
2021-12-03,ISBTR,6.25,593955.0,3713070.0,3,2021-12-03 17:00,8697.8461,0.0,0.0,0.0,0.0,-21.94,0.0,-0.48,-0.48,-2.43,-10.43,-10.43,-15.11,-19.38,-19.38,-11.32,-16.09,-11.32
2022-02-14,ISBTR,5.54,250456.0,1388607.0,1,2022-02-14 12:00,8571.6477,0.0,0.0,0.0,38.61,0.0,2.97,0.99,2.97,9.03,6.93,9.03,19.93,16.96,19.93,38.61,38.61,38.61
2022-02-18,ISBTR,5.28,508029.0,2680054.0,2,2022-02-18 17:00,11308.2439,0.0,0.0,0.0,5.07,-22.85,5.07,5.07,5.07,0.57,-5.44,-5.44,-10.65,-14.81,-14.28,-15.13,-21.12,-15.13
2022-02-21,ISBTR,5.2,632934.0,3291173.0,3,2022-02-21 17:00,11881.4919,0.0,0.0,0.0,0.0,-26.57,-4.29,-10.0,-10.0,-14.96,-18.92,-18.41,-26.43,-26.57,-26.57,-11.15,-16.43,-11.15
2023-06-13,ISBTR,5.37,474281.0,2547050.0,1,2023-06-13 12:00,50941.0,0.0,0.0,0.0,20.92,-5.77,10.0,10.0,10.0,20.92,17.55,17.55,17.53,5.79,5.79,0.12,-5.77,-5.77
2023-06-15,ISBTR,5.57,548631.0,3056200.0,1,2023-06-15 12:00,60750.0,0.0,-1.43,-1.43,0.0,-24.76,-1.45,-11.29,-11.29,-12.76,-20.0,-18.27,-16.05,-20.99,-20.99,-22.78,-22.78,-22.78
2023-09-01,ISBTR,6.89,758316.0,5226820.0,1,2023-09-01 12:00,76865.0,0.0,0.0,0.0,61.05,0.0,10.0,10.0,10.0,21.0,21.0,21.0,33.1,33.1,33.1,61.05,61.05,61.05
2023-09-15,ISBTR,5.37,1745823.0,9370301.0,2,2023-09-15 13:00,199368.1,0.0,0.0,0.0,61.05,0.0,10.0,10.0,10.0,21.0,21.0,21.0,33.1,33.1,33.1,61.05,61.05,61.05
2024-12-10,ISDMR,6.2,106883995.0,663058991.0,2,2024-12-10 11:00,42.44,3.49,-2.97,-2.69,3.49,-4.38,-0.61,-3.91,-2.69,-0.94,-2.59,-2.31,-1.04,-3.35,-1.41,-2.45,-4.38,-3.86
2025-07-30,ISFIN,5.01,66985767.0,335625267.0,1,2025-07-30 10:00,17.16,0.0,-3.55,-0.64,7.58,-6.18,7.11,-6.18,3.61,4.78,1.17,4.78,5.3,1.17,1.86,7.58,4.08,4.49
2025-10-24,ISFIN,5.54,40053417.0,221974989.0,2,2025-10-24 11:00,19.44,0.0,-4.06,-3.81,0.51,-7.97,-3.03,-5.97,-5.61,-5.14,-7.82,-7.51,-5.56,-7.97,-6.43,0.51,-1.59,-0.98
2024-11-01,ISGSY,13.28,13830760.0,183609407.0,1,2024-11-01 10:00,26.44,0.0,-4.08,0.0,20.35,-4.08,8.55,0.08,6.73,16.79,2.72,11.5,17.1,8.4,13.46,18.91,13.77,16.57
2024-11-04,ISGSY,5.85,23015299.0,134692425.0,2,2024-11-04 11:00,28.12,1.0,-4.84,0.36,20.55,-4.84,9.82,-3.41,4.84,10.1,1.92,6.69,13.16,3.34,9.6,20.55,10.24,20.55
2024-11-12,ISGSY,5.48,65251841.0,357505661.0,3,2024-11-12 12:00,37.1,0.49,-2.37,0.49,7.76,-13.26,7.76,-4.47,-1.83,1.08,-7.22,-6.25,-4.15,-8.63,-8.25,-6.47,-13.26,-12.88
2025-05-08,ISGSY,5.54,38589572.0,213614926.0,3,2025-05-08 12:00,37.36,2.57,-10.06,-9.48,2.57,-14.4,-0.43,-10.71,-7.44,-2.14,-8.51,-8.14,-7.28,-11.4,-11.4,-11.35,-14.4,-14.4
2025-08-01,ISKPL,6.43,55242771.0,355360634.0,1,2025-08-01 10:00,5.3911,15.85,-1.79,-1.79,15.85,-12.08,-4.63,-11.59,-8.74,-5.79,-10.8,-7.58,-0.76,-9.67,-9.67,-5.4,-9.29,-6.14
2025-08-04,ISKPL,5.41,91209646.0,493673312.0,2,2025-08-04 11:00,5.0249,2.32,-5.08,-2.09,6.47,-5.67,1.07,-4.29,-0.85,6.47,-3.08,-3.08,1.89,-5.67,0.5,4.48,-0.89,4.08
2018-10-11,ISKUR,13.54,18335.0,248216.0,3,2018-10-11 17:00,16999.9,0.0,0.0,0.0,317.03,0.0,23.56,8.82,23.56,85.34,85.34,85.34,178.02,178.02,178.02,286.47,141.18,147.06
2018-10-15,ISKUR,7.55,33395.0,252067.0,1,2018-10-15 12:00,31508.4,0.0,0.0,0.0,125.0,0.0,50.0,50.0,50.0,125.0,109.47,109.47,108.52,30.12,33.3,122.16,121.81,121.81
2018-10-16,ISKUR,5.81,48789.0,283576.0,2,2018-10-16 17:00,47262.6,0.0,0.0,0.0,50.0,-13.25,50.0,39.65,39.65,39.01,-13.25,-11.13,5.79,-0.56,5.79,48.11,47.79,47.79
2018-10-17,ISKUR,6.79,62608.0,425363.0,0,2018-10-17 09:00,70893.9,0.0,-6.9,-6.9,0.0,-42.17,-7.33,-42.17,-40.76,-29.47,-33.7,-29.47,-1.26,-1.42,-1.42,-18.19,-27.98,-18.19
2019-02-05,ISKUR,5.96,77022.0,459000.0,2,2019-02-05 18:00,84750.0,0.0,0.0,0.0,20.35,0.0,20.35,20.35,20.35,16.81,16.81,16.81,16.7,12.09,12.09,7.37,7.37,7.37
2020-01-24,ISKUR,5.31,313452.0,1665062.0,2,2020-01-24 17:00,298990.0,0.0,0.0,0.0,17.06,0.0,0.84,0.0,0.84,0.34,0.34,0.34,0.34,0.34,0.34,17.06,17.06,17.06
2023-09-29,ISKUR,5.2,2190973.0,11385000.0,1,2023-09-29 12:00,3795000.0,0.0,0.0,0.0,47.3,0.0,5.4,5.4,5.4,10.67,10.67,10.67,21.74,21.74,21.74,47.3,47.3,47.3
2025-11-25,ISSEN,5.22,7768349.0,40582414.0,1,2025-11-25 10:00,8.42,4.28,-7.24,-6.41,4.28,-12.0,-3.92,-9.5,-8.31,-6.89,-10.93,-10.57,-7.01,-12.0,-11.05,-7.96,-9.38,-8.43
2026-05-18,ISSEN,5.21,18461136.0,96185376.0,1,2026-05-18 10:00,10.52,0.0,-5.23,0.0,8.75,-21.48,8.75,-9.41,-5.04,-2.19,-14.45,-14.45,-13.88,-21.48,-16.92,-13.59,-20.15,-17.21
2026-05-20,ISSEN,7.72,23118720.0,178487137.0,1,2026-05-20 10:00,10.95,4.47,-12.97,-8.77,4.47,-24.57,-6.03,-17.81,-17.81,-17.26,-24.57,-20.18,-16.99,-21.19,-21.19,-15.07,-20.37,-15.34
2024-07-17,ISYAT,5.51,8956101.0,49326519.0,1,2024-07-17 10:00,11.06,1.27,-5.42,-4.34,1.27,-11.3,-3.16,-7.78,-6.42,-0.9,-6.42,-3.35,-3.16,-8.14,-7.96,-7.59,-11.3,-10.85
